Epoch	Train loss	Validation loss
29901	0.00011689715756801888	0.00018224454834125936
29902	0.00012089799565728754	0.00019365809566807002
29903	0.00010465550440130755	0.00018660757632460445
29904	0.00012065319606335834	0.00016987253911793232
29905	9.690110164228827e-05	0.00015495096158701926
29906	0.00012643476657103747	0.00014964802539907396
29907	9.608980326447636e-05	0.00015083597099874169
29908	9.821106505114585e-05	0.00015387320308946073
29909	0.00014936423394829035	0.00015759920643176883
29910	0.00011833188182208687	0.00015678863564971834
29911	6.799631955800578e-05	0.0001586137805134058
29912	8.042848639888689e-05	0.00016073398001026362
29913	8.067531598499045e-05	0.0001662076247157529
29914	0.00013753026723861694	0.00017186487093567848
29915	9.970027895178646e-05	0.0001772374816937372
29916	7.658015238121152e-05	0.00017468987789470702
29917	9.890591172734275e-05	0.00016342032176908106
29918	6.28963898634538e-05	0.00015386540326289833
29919	9.794675133889541e-05	0.00014977974933572114
29920	8.426247222814709e-05	0.0001507349661551416
29921	7.587020081700757e-05	0.0001577590883243829
29922	0.000100310193374753	0.00016650113684590906
29923	7.862730126362294e-05	0.00017018280050251633
29924	5.9185967984376475e-05	0.0001672486396273598
29925	6.601851782761514e-05	0.00016052290447987616
29926	7.625779107911512e-05	0.000157579590450041
29927	9.410626080352813e-05	0.00015957627329044044
29928	6.740508979419246e-05	0.00016494939336553216
29929	7.600604294566438e-05	0.00016672618221491575
29930	7.250482303788885e-05	0.00016383051115553826
29931	7.367588841589168e-05	0.00016115016478579491
29932	6.351985211949795e-05	0.00016040963237173855
29933	5.186991620576009e-05	0.00016015287837944925
29934	6.220367504283786e-05	0.00016182009130716324
29935	6.363543070619926e-05	0.00016178362420760095
29936	6.680045771645382e-05	0.00016240295371972024
29937	6.708806176902726e-05	0.0001553703041281551
29938	6.768852472305298e-05	0.00015354006609413773
29939	7.635963993379846e-05	0.0001548535074107349
29940	6.334549834718928e-05	0.00015693511522840708
29941	7.613520574523136e-05	0.0001565738784847781
29942	8.536667883163318e-05	0.0001689735072432086
29943	6.582704372704029e-05	0.00017122387362178415
29944	7.433968858094886e-05	0.00017064058920368552
29945	6.672559538856149e-05	0.0001680329442024231
29946	7.80876653152518e-05	0.00016357570711988956
29947	7.226660818560049e-05	0.000159709932631813
29948	7.778104190947488e-05	0.0001506227272329852
29949	8.181168959708884e-05	0.00014991535863373429
29950	9.953330300049856e-05	0.0001667958713369444
29951	8.919755055103451e-05	0.00017189382924698293
29952	0.00010393070988357067	0.00016497097385581583
29953	6.848821794847026e-05	0.00015490848454646766
29954	9.576512093190104e-05	0.00015341710241045803
29955	0.00010376280988566577	0.00016296036483254284
29956	6.288035365287215e-05	0.00017263516201637685
29957	7.173096673795953e-05	0.0001719621941447258
29958	7.599024684168398e-05	0.00015971290122251958
29959	6.547036173287779e-05	0.00015567131049465388
29960	8.186394552467391e-05	0.0001551504828967154
29961	9.637113544158638e-05	0.00016888134996406734
29962	8.136343967635185e-05	0.00017883541295304894
29963	0.00011162398004671559	0.0001773880940163508
29964	8.611988596385345e-05	0.00017154352099169046
29965	0.00013029351248405874	0.00016090902499854565
29966	7.487344555556774e-05	0.00015551361138932407
29967	0.0001254840608453378	0.00016075451276265085
29968	9.196462633553892e-05	0.00017680093878880143
29969	0.0002239575405837968	0.00017114503134507686
29970	0.0001425617519998923	0.0001603911368874833
29971	0.00012977492588106543	0.00016795829287730157
29972	0.0001769957598298788	0.00018703746900428087
29973	0.00016221124678850174	0.0001949902652995661
29974	0.00020223950559739023	0.000184561125934124
29975	0.00013452675193548203	0.00016851180407684296
29976	0.00015988311497494578	0.0001510897564003244
29977	0.0001847675011958927	0.0001614084030734375
29978	0.00021683902014046907	0.00019155546033289284
29979	0.0002294235018780455	0.00019917957251891494
29980	0.00029889793950133026	0.0001696061372058466
29981	0.0001388155942549929	0.00015080547018442303
29982	0.00023394126037601382	0.00015424712910316885
29983	0.00032707263017073274	0.00017746757657732815
29984	0.0002366619446547702	0.00020620113355107605
29985	0.0002468616294208914	0.000209176549105905
29986	0.0002207157958764583	0.000185604760190472
29987	0.0001406647206749767	0.0001681644789641723
29988	0.0002582825254648924	0.00015206681564450264
29989	0.00017828610725700855	0.00014687090879306197
29990	0.00017785881937015802	0.00015870593779254705
29991	0.0002529504999984056	0.0001668242912273854
29992	0.0003970000543631613	0.00018404806905891746
29993	0.0002094311494147405	0.00020075126667506993
29994	0.00035487633431330323	0.00018396609812043607
29995	0.00027871839120052755	0.0001431387208867818
29996	0.0003779107937589288	0.00014127392205409706
29997	0.0003445709007792175	0.00016195296484511346
29998	0.0003014485992025584	0.0002213686821050942
29999	0.0004605309513863176	0.00023642279847990721
30000	0.00035967142321169376	0.00020732793200295419
