Epoch	Train loss	Validation loss
29901	5.218104342930019e-05	0.0001626206503715366
29902	3.894455585395917e-05	0.00016595372289884835
29903	5.185246482142247e-05	0.00015944527694955468
29904	5.50972945347894e-05	0.00015512258687522262
29905	4.534517211141065e-05	0.0001645463635213673
29906	5.004071499570273e-05	0.00016890789265744388
29907	5.166200935491361e-05	0.00016064495139289647
29908	3.788962203543633e-05	0.00015571803669445217
29909	5.849621811648831e-05	0.00016618947847746313
29910	4.331549280323088e-05	0.0001680873683653772
29911	4.7391826228704304e-05	0.00015936102136038244
29912	5.170428630663082e-05	0.00015960251039359719
29913	3.989582910435274e-05	0.00016710183990653604
29914	6.936561112524942e-05	0.00016611150931566954
29915	4.832236299989745e-05	0.0001570904569234699
29916	6.130661495262757e-05	0.00016040973423514515
29917	9.786327427718788e-05	0.00016601216339040548
29918	4.063990490976721e-05	0.00016434899589512497
29919	7.253106741700321e-05	0.00015717312635388225
29920	6.684626714559272e-05	0.00016015964502003044
29921	5.123098526382819e-05	0.0001652151986490935
29922	0.00010105549154104665	0.00016751654038671404
29923	5.840734957018867e-05	0.00015927832282613963
29924	6.766690785298124e-05	0.00015587950474582613
29925	9.511929238215089e-05	0.0001666669559199363
29926	3.799843761953525e-05	0.00017031238530762494
29927	7.143630500650033e-05	0.00015777330554556102
29928	6.318323721643537e-05	0.00015090816305018961
29929	4.200644980301149e-05	0.00016184660489670932
29930	6.007915726513602e-05	0.00017568556359037757
29931	3.9910548366606236e-05	0.00016410750686191022
29932	5.594838148681447e-05	0.00014884989650454372
29933	5.143448288436048e-05	0.00015437629190273583
29934	5.5901091400301084e-05	0.00017361350182909518
29935	6.925866182427853e-05	0.00016976632468868047
29936	3.899593139067292e-05	0.00015660072676837444
29937	5.988961856928654e-05	0.00015359825920313597
29938	4.0490402170689777e-05	0.00016272733046207577
29939	6.976431177463382e-05	0.00016106035036500543
29940	6.15149037912488e-05	0.00015932635869830847
29941	4.06611361540854e-05	0.00016363024769816548
29942	4.558221553452313e-05	0.00016205730207730085
29943	3.6724453821079805e-05	0.00015953541151247919
29944	5.094289008411579e-05	0.0001558037765789777
29945	4.4231510401004925e-05	0.00016100957873277366
29946	5.0095135520678014e-05	0.0001747616333886981
29947	7.779734733048826e-05	0.00015809707110747695
29948	4.9882066377904266e-05	0.0001500990183558315
29949	4.993921902496368e-05	0.00016250848420895636
29950	4.771038220496848e-05	0.0001797602599253878
29951	5.2808823966188356e-05	0.0001632695784792304
29952	3.723170084413141e-05	0.0001493125018896535
29953	4.3796910176752135e-05	0.0001527889253338799
29954	4.0970073314383626e-05	0.00017037703946698457
29955	4.218789399601519e-05	0.00017114056390710175
29956	3.969093449995853e-05	0.00015788119344506413
29957	3.971202386310324e-05	0.0001552762114442885
29958	3.789777110796422e-05	0.00016354426043108106
29959	3.989247852587141e-05	0.0001667628821451217
29960	4.777394497068599e-05	0.00016150518786162138
29961	3.996418308815919e-05	0.00015862261352594942
29962	3.815204036072828e-05	0.00016344238247256726
29963	4.98479712405242e-05	0.00015989327221177518
29964	3.5449600545689464e-05	0.00015914120012894273
29965	5.59747641091235e-05	0.00016526611580047756
29966	5.2723815315403044e-05	0.00016312017396558076
29967	3.7238511140458286e-05	0.0001568439183756709
29968	5.605284604826011e-05	0.00015645314124412835
29969	3.4592780139064416e-05	0.00016301765572279692
29970	5.131585567141883e-05	0.0001644529402256012
29971	4.24244899477344e-05	0.00016151137242559344
29972	5.9045203670393676e-05	0.00015710204024799168
29973	7.289455970749259e-05	0.00015831190103199333
29974	3.660717629827559e-05	0.00016408367082476616
29975	5.802424129797146e-05	0.0001655869564274326
29976	6.061135354684666e-05	0.00015908422938082367
29977	3.961657057516277e-05	0.0001553341280668974
29978	6.0853453760501e-05	0.0001601876283530146
29979	3.7486464862013236e-05	0.00016741595754865557
29980	5.6862481869757175e-05	0.00016470003174617887
29981	6.370943447109312e-05	0.00015653680020477623
29982	4.280973371351138e-05	0.00015390996122732759
29983	5.1562477892730385e-05	0.00016318248526658863
29984	4.26993501605466e-05	0.000167220423463732
29985	5.12007245561108e-05	0.0001596959336893633
29986	0.00010599259985610843	0.0001622586278244853
29987	4.6203844249248505e-05	0.00016335574036929756
29988	9.265509288525209e-05	0.00015459636051673442
29989	7.529670256190002e-05	0.0001567428553244099
29990	6.273428880376741e-05	0.00017083682178054005
29991	0.00012697195052169263	0.00017050218593794852
29992	5.017576404497959e-05	0.00015485467156395316
29993	0.00010318108252249658	0.0001501489750808105
29994	5.0025832024402916e-05	0.00016448886890430003
29995	8.118107507470995e-05	0.00017657953139860183
29996	7.411954720737413e-05	0.00015930940571706742
29997	8.331383287440985e-05	0.0001579813688294962
29998	0.0001033878288581036	0.00016415926802437752
29999	5.7555029343347996e-05	0.00016106467228382826
30000	6.612564175156876e-05	0.0001522245438536629
