Epoch	Train loss	Validation loss
29901	9.344537829747424e-05	0.00015929456276353449
29902	9.309191955253482e-05	0.00015964891645126045
29903	9.307097207056358e-05	0.000158564536832273
29904	8.844655530992895e-05	0.0001570375607116148
29905	8.856486238073558e-05	0.00016122497618198395
29906	0.00010533844761084765	0.0001638685498619452
29907	0.00010551304876571521	0.00016059329209383577
29908	8.91960589797236e-05	0.00015601770428474993
29909	8.890966273611411e-05	0.00015267205890268087
29910	0.00010127597488462925	0.00014990843192208558
29911	0.00010232446220470592	0.00015546158829238266
29912	9.899924043565989e-05	0.00015946730854921043
29913	9.818567923502997e-05	0.00016272938228212297
29914	0.00010498333722352982	0.0001681689464021474
29915	0.00010688548354664817	0.00016239951946772635
29916	0.00010003349598264322	0.0001597344089532271
29917	9.84934376901947e-05	0.0001571752072777599
29918	8.711866394151002e-05	0.00015356742369476706
29919	8.663817425258458e-05	0.00015157666348386556
29920	0.0001295857655350119	0.00014855162589810789
29921	0.0001319970324402675	0.0001569395826663822
29922	9.241741645382717e-05	0.0001624737778911367
29923	9.041011799126863e-05	0.00016566738486289978
29924	0.00011916307266801596	0.0001712961820885539
29925	0.00012045137555105612	0.00016374986444134265
29926	9.454693645238876e-05	0.0001594796049175784
29927	9.30787282413803e-05	0.0001556081260787323
29928	0.0001106189884012565	0.00015031950897537172
29929	0.00011147619807161391	0.00015292242460418493
29930	8.813515159999952e-05	0.0001583030098117888
29931	8.803232776699588e-05	0.00016035772569011897
29932	0.0001242992584593594	0.00016398451407440007
29933	0.00012485588376875967	0.00015883448941167444
29934	9.426670294487849e-05	0.00015653214359190315
29935	9.274518379243091e-05	0.00015463271120097488
29936	0.00010209086030954495	0.0001506102562416345
29937	0.00010240045230602846	0.00014904273848515004
29938	8.885988791007549e-05	0.00014878343790769577
29939	9.003191371448338e-05	0.00015354729839600623
29940	0.00010038945765700191	0.00015828140021767467
29941	9.883366146823391e-05	0.00016335705004166812
29942	8.965100278146565e-05	0.0001688193151494488
29943	9.062280878424644e-05	0.00016861494805198163
29944	0.00010307253978680819	0.00016738414706196636
29945	0.00010298674897057936	0.00016206791042350233
29946	8.17462641862221e-05	0.0001591186155565083
29947	8.119917765725404e-05	0.0001563043042551726
29948	0.00010649094474501908	0.00015310084563679993
29949	0.0001065442556864582	0.00015438927221111953
29950	9.93557769106701e-05	0.00015540514141321182
29951	0.00010017223394243047	0.00015686846745666116
29952	8.3869781519752e-05	0.00015932742098812014
29953	8.307940152008086e-05	0.00015787642041686922
29954	0.00013633735943585634	0.00015589408576488495
29955	0.00013769225915893912	0.0001520217047072947
29956	0.00010820359602803364	0.00015168293612077832
29957	0.00010675055091269314	0.0001526495034340769
29958	0.00010444483632454649	0.00015643819642718881
29959	0.00010466451931279153	0.00016000088362488896
29960	0.0001172666743514128	0.00016253400826826692
29961	0.00011747975804610178	0.00016126643458846956
29962	0.00010237513924948871	0.00015711963351350278
29963	0.00010177023068536073	0.00015680187789257616
29964	0.00017343291256111115	0.00015637159231118858
29965	0.00017542627756483853	0.00015897699631750584
29966	0.0001035847672028467	0.00016220807447098196
29967	0.000102250422060024	0.00015732939937151968
29968	0.00018272946181241423	0.00015172026178333908
29969	0.00018446712056174874	0.0001571755128679797
29970	0.00010700082930270582	0.00016302931180689484
29971	0.00010509557614568621	0.00016062585928011686
29972	0.0002162500168196857	0.00015720381634309888
29973	0.00022385703050531447	0.00016268536273855716
29974	0.00015224335948005319	0.00016393567784689367
29975	0.00014441413804888725	0.0001645053125685081
29976	0.00016620456881355494	0.00017208419740200043
29977	0.00016982678789645433	0.00016803342441562563
29978	9.424888412468135e-05	0.0001678181579336524
29979	9.771565964911133e-05	0.0001641759736230597
29980	0.00015523424372076988	0.00015935405099298805
29981	0.00014907721197232604	0.00015765413991175592
29982	0.00010807617945829406	0.00015817664097994566
29983	0.00010738466517068446	0.00015934824477881193
29984	0.00011999403068330139	0.00016049969417508692
29985	0.00012324207636993378	0.00015988905215635896
29986	0.00015243586676660925	0.0001588081504451111
29987	0.00015122813056223094	0.00015757455548737198
29988	0.00011004709085682407	0.0001582746917847544
29989	0.00010758946154965088	0.00016085266543086618
29990	0.00012564771168399602	0.00016329396748915315
29991	0.0001297739363508299	0.00016189126472454518
29992	0.00012604770017787814	0.0001622291747480631
29993	0.00012299073569010943	0.00016226542356889695
29994	8.68850402184762e-05	0.0001625327713554725
29995	8.569862256990746e-05	0.00016222345584537834
29996	0.00010161625687032938	0.00016152109310496598
29997	0.00010234006185783073	0.00016003001655917615
29998	9.708804282126948e-05	0.000157904316438362
29999	9.801537817111239e-05	0.00015570771938655525
30000	0.00010807272337842733	0.00015338766388595104
