Epoch	Train loss	Validation loss
29501	0.00012912994134239852	0.0001574669877300039
29502	9.07485737116076e-05	0.000154722438310273
29503	8.978524419944733e-05	0.00015468537458218634
29504	0.0001357341097900644	0.0001551419118186459
29505	0.00013734934327658266	0.00015759408415760845
29506	0.00010549854778219014	0.0001624824508326128
29507	0.00010415405267849565	0.00016107478586491197
29508	0.00017945357831194997	0.00015791782061569393
29509	0.00018140384054277092	0.00015740690287202597
29510	0.00010139133519260213	0.00015764005365781486
29511	9.907710045808926e-05	0.00015978203737176955
29512	0.00016472127754241228	0.00016187209985218942
29513	0.00016728133778087795	0.00015574773715343326
29514	9.156091255135834e-05	0.00015283514221664518
29515	8.96669298526831e-05	0.0001606594305485487
29516	0.00019256041559856385	0.00016598807997070253
29517	0.0001944211107911542	0.000157976959599182
29518	0.00010665893205441535	0.0001542752725072205
29519	0.00010443444625707343	0.00015220491332001984
29520	0.0001302521995967254	0.00015193790022749454
29521	0.00013183012197259814	0.0001561379322083667
29522	0.0001198083336930722	0.00016019094618968666
29523	0.00011929970787605271	0.00016186534776352346
29524	0.00012665099347941577	0.00016242783749476075
29525	0.00012601830530911684	0.00015925451589282602
29526	9.090565436054021e-05	0.0001574129273649305
29527	9.087436774279922e-05	0.00015602476196363568
29528	0.00013897613098379225	0.0001544871920486912
29529	0.0001394109713146463	0.00015911493392195553
29530	0.00011633221583906561	0.0001635265361983329
29531	0.00011546335008461028	0.00016611471073701978
29532	0.0001524074759799987	0.00017049664165824652
29533	0.00015417163376696408	0.00016076330211944878
29534	0.00012005832104478031	0.0001575221831444651
29535	0.00011851707677124068	0.0001558377844048664
29536	0.00015140525647439063	0.0001536732743261382
29537	0.00015177747991401702	0.00016202148981392384
29538	0.00011434722546255216	0.00017146015306934714
29539	0.00011683008779073134	0.00016099763161037117
29540	0.0001382875780109316	0.00015741655079182237
29541	0.00013541623775381595	0.0001541267556603998
29542	0.00013056930038146675	0.00014517741510644555
29543	0.0001322132593486458	0.00015010354400146753
29544	0.00012474716641008854	0.00015354044444393367
29545	0.00012387211609166116	0.00015779460954945534
29546	0.00010643106361385435	0.00016306433826684952
29547	0.0001057712288456969	0.00016807953943498433
29548	0.0001087788914446719	0.0001694072416285053
29549	0.00010991846647812054	0.00016728954506106675
29550	0.00010663128341548145	0.00016291732026729733
29551	0.00010550628212513402	0.0001587397127877921
29552	0.00011515491496538743	0.00015663537487853318
29553	0.00011491043551359326	0.00015532583347521722
29554	0.00011252407421125099	0.00015375352813862264
29555	0.00011291549890302122	0.00015959884331095964
29556	8.954901568358764e-05	0.00016490470443386585
29557	8.97734789759852e-05	0.00016641571710351855
29558	0.00013464404037222266	0.000167448291904293
29559	0.00013437267625704408	0.00016002796473912895
29560	0.00010747041960712522	0.00015508623619098216
29561	0.00010728415509220213	0.00015295292541850358
29562	0.0001411948469467461	0.00015181807975750417
29563	0.00014117846149019897	0.00015568730304948986
29564	0.0001185813671327196	0.00015931623056530952
29565	0.00011855342745548114	0.00016002959455363452
29566	0.00011086077574873343	0.0001604738790774718
29567	0.00011101864947704598	0.00015681165677960962
29568	0.00010919200576609	0.00015414576046168804
29569	0.00010897917672991753	0.00015318267105612904
29570	0.00010260529234074056	0.00015346995496656746
29571	0.00010256323002977297	0.00015628646360710263
29572	0.00010706569446483627	0.00015954673290252686
29573	0.00010685485904105008	0.00016417333972640336
29574	0.00010403471242170781	0.00016698102990631014
29575	0.00010449939873069525	0.00016535911709070206
29576	9.382476127939299e-05	0.00016311625950038433
29577	9.364400466438383e-05	0.00016057593165896833
29578	8.833986794343218e-05	0.00015911315858829767
29579	8.818994683679193e-05	0.00015799190441612154
29580	0.00010119974467670545	0.00015801294648554176
29581	0.00010103157546836883	0.00015871990763116628
29582	9.276797209167853e-05	0.00016045446682255715
29583	9.295892232330516e-05	0.00016225222498178482
29584	0.00010221089905826375	0.00016320346912834793
29585	0.0001029923660098575	0.00016228969616349787
29586	0.00010877492604777217	0.00016043450159486383
29587	0.00010811741958605126	0.00015895474643912166
29588	0.0001022330325213261	0.00015657547919545323
29589	0.00010200552787864581	0.00015652920410502702
29590	9.253903408534825e-05	0.0001563804253237322
29591	9.291453898185864e-05	0.00015643311780877411
29592	0.00010475718590896577	0.00015842862194404006
29593	0.000104797727544792	0.00015725567936897278
29594	0.00010383343033026904	0.00015766776050440967
29595	0.00010365952039137483	0.0001575397327542305
29596	9.752513142302632e-05	0.00015784899005666375
29597	9.728233999339864e-05	0.00015822208661120385
29598	0.00010242911957902834	0.00015784215065650642
29599	0.00010228077735519037	0.00015754754713270813
29600	9.929699444910511e-05	0.00015589514805469662
29601	9.931164822774008e-05	0.0001551665918668732
29602	0.00010259659757139161	0.00015399731637444347
29603	0.0001029554259730503	0.00015592864656355232
29604	7.861229096306488e-05	0.00015699811046943069
29605	7.844385982025415e-05	0.0001576903450768441
29606	9.721314563648775e-05	0.0001595284411450848
29607	9.709853475214913e-05	0.0001589323946973309
29608	8.839607471600175e-05	0.00015880819410085678
29609	8.838103531161323e-05	0.00015764092677272856
29610	9.996911103371531e-05	0.0001568658626638353
29611	0.00010002026101574302	0.000155889501911588
29612	8.955119119491428e-05	0.00015573255950585008
29613	8.964755397755653e-05	0.00015870310016907752
29614	0.00010166753054363653	0.00016096334729809314
29615	0.0001016222158796154	0.00016269828483927995
29616	0.00010828357335412875	0.0001620671828277409
29617	0.00010836146248038858	0.00016024976503103971
29618	8.549600897822529e-05	0.00015790617908351123
29619	8.519974653609097e-05	0.00015604145301040262
29620	9.521226456854492e-05	0.00015528869698755443
29621	9.522252366878092e-05	0.00015527188952546567
29622	9.156791202258319e-05	0.00015675442409701645
