Epoch	Train loss	Validation loss
29501	0.0006478517898358405	0.00046299651148729026
29502	0.0017796274041756988	0.00036614190321415663
29503	0.0007021074998192489	0.0003229803405702114
29504	0.0006802437710575759	0.00035316351568326354
29505	0.001223231665790081	0.00035138806561008096
29506	0.0006873956299386919	0.0003224784159101546
29507	0.00047253802767954767	0.00035292826942168176
29508	0.0008041001274250448	0.000457067450042814
29509	0.0008585128816775978	0.00035661147558130324
29510	0.0004056970647070557	0.0002917619713116437
29511	0.0008319452172145247	0.0003140354820061475
29512	0.000651698384899646	0.00031037404551170766
29513	0.0004060605715494603	0.00029618319240398705
29514	0.0006381637649610639	0.0003620958304964006
29515	0.001151299919001758	0.0003632441512309015
29516	0.0007183491252362728	0.00028698862297460437
29517	0.0008855158230289817	0.0002783857053145766
29518	0.0010560883674770594	0.00025821576127782464
29519	0.0008339302730746567	0.00021629764523822814
29520	0.0009977256413549185	0.0004489492566790432
29521	0.0007931500440463424	0.00033812105539254844
29522	0.0008193480898626149	0.0002130832726834342
29523	0.0011252578115090728	0.00019888102542608976
29524	0.00043023520265705884	0.0002197933936258778
29525	0.0014539300464093685	0.00016936349857132882
29526	0.00042182690231129527	0.0001753119722707197
29527	0.0006592907011508942	0.00021912623196840286
29528	0.0008016409701667726	0.00031343623413704336
29529	0.000706028426066041	0.00023619484272785485
29530	0.0009877943666651845	0.00016545923426747322
29531	0.0004846384981647134	0.00018750606977846473
29532	0.0009632685105316341	0.000182056101039052
29533	0.0005408686120063066	0.00022285457816906273
29534	0.0004712801892310381	0.0001951280573848635
29535	0.0007302510202862322	0.0001851331617217511
29536	0.0004972094320692122	0.0002271054981974885
29537	0.00047046778490766883	0.00018272220040671527
29538	0.0005731973797082901	0.00016190532187465578
29539	0.0004095266340300441	0.00017428348655812442
29540	0.00043178978376090527	0.0002658413432072848
29541	0.0005882592522539198	0.0002318874467164278
29542	0.0006155168521218002	0.00017719877359922975
29543	0.0006189052946865559	0.00018021080177277327
29544	0.00046881812158972025	0.0001919620845001191
29545	0.0010859447065740824	0.0001932673912961036
29546	0.0004277667321730405	0.00021616302547045052
29547	0.0011282854247838259	0.00024808442685753107
29548	0.0009448570781387389	0.00020333734573796391
29549	0.0005047388840466738	0.00016487353423144668
29550	0.0010614976054057479	0.00015932443784549832
29551	0.0004924170789308846	0.0002572800440248102
29552	0.00047564416308887303	0.0002977033145725727
29553	0.0010900322813540697	0.00018708364223130047
29554	0.0004770517407450825	0.00016303746087942272
29555	0.0005910314503125846	0.00015958771109580994
29556	0.0009979726746678352	0.00017504602146800607
29557	0.00031782666337676346	0.00019961105135735124
29558	0.0008745528175495565	0.00021525465126615018
29559	0.0005802625673823059	0.00018215805175714195
29560	0.00041576329385861754	0.0001791406248230487
29561	0.0007920248317532241	0.00016750946815591305
29562	0.000551779055967927	0.0002816272317431867
29563	0.0005523060681298375	0.0003139345208182931
29564	0.0013389041414484382	0.00021471950458362699
